# start - Sun May 27 21:49:34 2018
# beta: 0.016393
# n_ensamble / n_max: 8000.000000 / 40000.000000
# initial energy: 10580.532618
#
# energy acceptance step
      9308 0.46604836 0.91
      9417 0.46605286 0.91
      9401 0.46608822 0.91
      9423 0.46612358 0.91
      9426 0.46609721 0.91
      9494 0.46607084 0.91
      9533 0.46610618 0.91
      9543 0.46595646 0.91
      9536 0.46596097 0.91
      9531 0.46593465 0.91
      9484 0.46587753 0.91
      9413 0.46591285 0.91
      9568 0.46585575 0.91
      9604 0.46589106 0.91
      9415 0.46589557 0.91
      9437 0.46571542 0.91
      9447 0.46568919 0.91
      9335 0.46572447 0.91
      9361 0.46560602 0.91
      9378 0.46551838 0.91
      9369 0.46555365 0.91
      9314 0.46552748 0.91
      9306 0.46556274 0.91
      9312 0.46547517 0.91
      9315 0.46551042 0.91
      9213 0.46548428 0.91
      9204 0.46551951 0.91
      9325 0.46555475 0.91
      9335 0.46558998 0.91
      9269 0.46556383 0.91
      9272 0.46544568 0.91
      9354 0.46538892 0.91
      9414 0.46539348 0.91
      9458 0.46533676 0.91
      9443 0.46531069 0.91
      9527 0.46507039 0.91
      9425 0.46507498 0.91
      9409 0.46511016 0.91
      9381 0.46508417 0.91
      9313 0.46511934 0.91
      9353 0.46515450 0.91
      9354 0.46509794 0.91
      9413 0.46513309 0.91
      9424 0.46513767 0.91
      9442 0.46486735 0.91
      9418 0.46484144 0.91
      9453 0.46484606 0.91
      9464 0.46488119 0.91
      9444 0.46482478 0.91
      9386 0.46485990 0.91
      9353 0.46486451 0.91
      9293 0.46486912 0.91
      9198 0.46490422 0.91
      9168 0.46481737 0.91
      9169 0.46479150 0.91
      9256 0.46482659 0.91
      9167 0.46480073 0.91
      9257 0.46483581 0.91
      9219 0.46487089 0.91
      9072 0.46487549 0.91
      8991 0.46484964 0.91
      8909 0.46485424 0.91
      9018 0.46488930 0.91
      8927 0.46489390 0.91
      8900 0.46480718 0.91
      8834 0.46475093 0.91
      8750 0.46475555 0.91
      8700 0.46479058 0.91
      8733 0.46482560 0.91
      8599 0.46479979 0.91
      8588 0.46477399 0.91
      8588 0.46474820 0.91
      8619 0.46475281 0.91
      8684 0.46472703 0.91
      8725 0.46464052 0.91
      8667 0.46467551 0.91
      8807 0.46471050 0.91
      8834 0.46474547 0.91
      8922 0.46475008 0.91
      8850 0.46472433 0.91
      8929 0.46475929 0.91
      8908 0.46473354 0.91
      8855 0.46476850 0.91
      8888 0.46480345 0.91
      8835 0.46480804 0.91
      8810 0.46484298 0.91
      8951 0.46487792 0.91
      8887 0.46488251 0.91
      8832 0.46491743 0.91
      8827 0.46492201 0.91
      8726 0.46495693 0.91
      8732 0.46496150 0.91
      8793 0.46499641 0.91
      8813 0.46503132 0.91
      8783 0.46506621 0.91
      8687 0.46507077 0.91
      8684 0.46510566 0.91
      8690 0.46511021 0.91
      8681 0.46478139 0.91
      8647 0.46481626 0.91
      8662 0.46485113 0.91
      8701 0.46485571 0.91
      8691 0.46486029 0.91
      8614 0.46489514 0.91
      8615 0.46492999 0.91
      8567 0.46493456 0.91
      8639 0.46496940 0.91
      8740 0.46500423 0.91
      8730 0.46488773 0.91
      8691 0.46483180 0.91
      8705 0.46462479 0.91
      8742 0.46465960 0.91
      8711 0.46466420 0.91
      8701 0.46466879 0.91
      8863 0.46470359 0.91
      8864 0.46473838 0.91
      8802 0.46474296 0.91
      8720 0.46477775 0.91
      8764 0.46478233 0.91
      8747 0.46481710 0.91
      8710 0.46485187 0.91
      8754 0.46479605 0.91
      8658 0.46483081 0.91
      8626 0.46480519 0.91
      8728 0.46483995 0.91
      8664 0.46481433 0.91
      8669 0.46484907 0.91
      8682 0.46488381 0.91
      8883 0.46488837 0.91
      8738 0.46483260 0.91
      8786 0.46468643 0.91
      8879 0.46454039 0.91
      9058 0.46451487 0.91
      9040 0.46454958 0.91
      9069 0.46455417 0.91
      9143 0.46458887 0.91
      9085 0.46450317 0.91
      9107 0.46453786 0.91
      9089 0.46454245 0.91
      9170 0.46457713 0.91
      9182 0.46461180 0.91
      9197 0.46464646 0.91
      9195 0.46450068 0.91
      9184 0.46432499 0.91
      9213 0.46435964 0.91
      9245 0.46439428 0.91
      9237 0.46442892 0.91
      9106 0.46425339 0.91
      9204 0.46425801 0.91
      9206 0.46429264 0.91
      9309 0.46429725 0.91
      9207 0.46433187 0.91
      9234 0.46433648 0.91
      9240 0.46437108 0.91
      9372 0.46425573 0.91
      9374 0.46429033 0.91
      9402 0.46432492 0.91
      9386 0.46435950 0.91
      9512 0.46433413 0.91
      9592 0.46436871 0.91
      9575 0.46440328 0.91
      9589 0.46440787 0.91
      9509 0.46444244 0.91
      9506 0.46441706 0.91
      9463 0.46445161 0.91
      9454 0.46448616 0.91
      9484 0.46449074 0.91
      9577 0.46449532 0.91
      9624 0.46452986 0.91
      9626 0.46444459 0.91
      9647 0.46447911 0.91
      9677 0.46451363 0.91
      9606 0.46442841 0.91
      9624 0.46446292 0.91
      9615 0.46443757 0.91
      9600 0.46447207 0.91
      9579 0.46450657 0.91
      9525 0.46445131 0.91
      9516 0.46448580 0.91
      9574 0.46452028 0.91
      9477 0.46446504 0.91
      9477 0.46446962 0.91
      9427 0.46450409 0.91
      9475 0.46450866 0.91
      9410 0.46454311 0.91
      9352 0.46454768 0.91
      9364 0.46458213 0.91
      9425 0.46461657 0.91
      9388 0.46462112 0.91
      9478 0.46465556 0.91
      9487 0.46468999 0.91
      9488 0.46466465 0.91
      9487 0.46469907 0.91
      9356 0.46467374 0.91
      9422 0.46464841 0.91
      9349 0.46465296 0.91
      9326 0.46468736 0.91
      9329 0.46466204 0.91
      9318 0.46463673 0.91
      9296 0.46461143 0.91
      9453 0.46461598 0.91
      9468 0.46453104 0.91
      9382 0.46444616 0.91
      9228 0.46448052 0.91
      9196 0.46445528 0.91
      9318 0.46445984 0.91
      9296 0.46446440 0.91
      9280 0.46443917 0.91
      9242 0.46444373 0.91
      8972 0.46438874 0.91
      8866 0.46439331 0.91
      8876 0.46442764 0.91
      8946 0.46425368 0.91
      8930 0.46428800 0.91
      8875 0.46432232 0.91
      8865 0.46432689 0.91
      8883 0.46430172 0.91
      9039 0.46424685 0.91
      9159 0.46428114 0.91
      9167 0.46431543 0.91
      9146 0.46426057 0.91
      9154 0.46426515 0.91
      9186 0.46426972 0.91
      9204 0.46403683 0.91
      9203 0.46392280 0.91
      9055 0.46392741 0.91
      9053 0.46396166 0.91
      8910 0.46399591 0.91
      8876 0.46403016 0.91
      8843 0.46397547 0.91
      8705 0.46395044 0.91
      8712 0.46398467 0.91
      8830 0.46387080 0.91
      9019 0.46390502 0.91
      9079 0.46382083 0.91
      9045 0.46385504 0.91
      8990 0.46380047 0.91
      8985 0.46377551 0.91
      8964 0.46378013 0.91
      8977 0.46378475 0.91
      8910 0.46381894 0.91
      8946 0.46373486 0.91
      9052 0.46365084 0.91
      9012 0.46341929 0.91
      9017 0.46345346 0.91
      8991 0.46345811 0.91
      9007 0.46340377 0.91
      9107 0.46340843 0.91
      9032 0.46341308 0.91
      8928 0.46344722 0.91
      8892 0.46348136 0.91
      8912 0.46351549 0.91
      8892 0.46349065 0.91
      8988 0.46349529 0.91
      8963 0.46352941 0.91
      8988 0.46356353 0.91
      9120 0.46359763 0.91
      9332 0.46363174 0.91
      9237 0.46366584 0.91
      9112 0.46369994 0.91
      9052 0.46373403 0.91
      8994 0.46373864 0.91
      9008 0.46377272 0.91
      9030 0.46380680 0.91
      9093 0.46384087 0.91
      9041 0.46387494 0.91
      9025 0.46390901 0.91
      9094 0.46394307 0.91
      9047 0.46391818 0.91
      9135 0.46389330 0.91
      9135 0.46386843 0.91
      9108 0.46390247 0.91
      9093 0.46390705 0.91
      9035 0.46385275 0.91
      8883 0.46388677 0.91
      8923 0.46389136 0.91
      8888 0.46392538 0.91
      8892 0.46392995 0.91
      8818 0.46396396 0.91
      8936 0.46399797 0.91
      9034 0.46403197 0.91
      8949 0.46406597 0.91
      9175 0.46409996 0.91
      9227 0.46413395 0.91
      9274 0.46416794 0.91
      9292 0.46414305 0.91
      9307 0.46397110 0.91
      9295 0.46397567 0.91
      9263 0.46398023 0.91
      9124 0.46398480 0.91
      9111 0.46401875 0.91
      9077 0.46402331 0.91
      9128 0.46402787 0.91
      9249 0.46397366 0.91
      9213 0.46386076 0.91
      9302 0.46389469 0.91
      9255 0.46389926 0.91
      9180 0.46390383 0.91
      9199 0.46393775 0.91
      9200 0.46397166 0.91
      9183 0.46394687 0.91
      9268 0.46392209 0.91
      9261 0.46395599 0.91
      9202 0.46396055 0.91
      9295 0.46396510 0.91
      9120 0.46399899 0.91
      9054 0.46400354 0.91
      9160 0.46403742 0.91
      9194 0.46404196 0.91
      9221 0.46407583 0.91
      9248 0.46405105 0.91
      9218 0.46405559 0.91
      9145 0.46408944 0.91
      9159 0.46409398 0.91
      9135 0.46401061 0.91
      9125 0.46404445 0.91
      9175 0.46407828 0.91
      9189 0.46408282 0.91
      9163 0.46411664 0.91
      9359 0.46409188 0.91
      9351 0.46409642 0.91
      9393 0.46407167 0.91
      9301 0.46398840 0.91
      9170 0.46399294 0.91
      9285 0.46402674 0.91
      9239 0.46394352 0.91
      9261 0.46397731 0.91
      9260 0.46395261 0.91
      9185 0.46395715 0.91
      9170 0.46399093 0.91
      9146 0.46402470 0.91
      9040 0.46402923 0.91
      8946 0.46406299 0.91
      8986 0.46409675 0.91
      8957 0.46413050 0.91
      8864 0.46416425 0.91
      8844 0.46419800 0.91
      8721 0.46408562 0.91
      8817 0.46400252 0.91
      8843 0.46397785 0.91
      8855 0.46392401 0.91
      8944 0.46387020 0.91
      9003 0.46390391 0.91
      8946 0.46373350 0.91
      8993 0.46376721 0.91
      8912 0.46371348 0.91
      8863 0.46360153 0.91
      8898 0.46363522 0.91
      8926 0.46361068 0.91
      8923 0.46361524 0.91
      8836 0.46364892 0.91
      8974 0.46368259 0.91
      8956 0.46368715 0.91
      8946 0.46369171 0.91
      9002 0.46372537 0.91
      8888 0.46372992 0.91
      8900 0.46373447 0.91
      8942 0.46376812 0.91
      8961 0.46374357 0.91
      8936 0.46374812 0.91
      8916 0.46372358 0.91
      8889 0.46369906 0.91
      8880 0.46361642 0.91
      8790 0.46359193 0.91
      8845 0.46356745 0.91
      8839 0.46360105 0.91
      8790 0.46348948 0.91
      8824 0.46334898 0.91
      8872 0.46332457 0.91
      9013 0.46335816 0.91
      9028 0.46339174 0.91
      8852 0.46342532 0.91
      8801 0.46342989 0.91
      8803 0.46323162 0.91
      8799 0.46323621 0.91
      8747 0.46318290 0.91
      8800 0.46315855 0.91
      8818 0.46301849 0.91
      8870 0.46302311 0.91
      8742 0.46302773 0.91
      8898 0.46306126 0.91
      8929 0.46309479 0.91
      9010 0.46307049 0.91
      9057 0.46301729 0.91
      9055 0.46305081 0.91
      9053 0.46305542 0.91
      9074 0.46303113 0.91
      9110 0.46306464 0.91
      9125 0.46309813 0.91
      9028 0.46313163 0.91
      9028 0.46316512 0.91
      8978 0.46319860 0.91
      8990 0.46314542 0.91
      8936 0.46315002 0.91
      8977 0.46312574 0.91
      8913 0.46315921 0.91
      8881 0.46310607 0.91
      8807 0.46305296 0.91
      8828 0.46308641 0.91
      8814 0.46311986 0.91
      8760 0.46315330 0.91
      8847 0.46318674 0.91
      8765 0.46322018 0.91
      8740 0.46319591 0.91
      8763 0.46322934 0.91
      8713 0.46326276 0.91
      8692 0.46326734 0.91
      8668 0.46327191 0.91
      8715 0.46313235 0.91
      8695 0.46316575 0.91
      8725 0.46317034 0.91
      8792 0.46311730 0.91
      8745 0.46315069 0.91
      8723 0.46309768 0.91
      8685 0.46313106 0.91
      8734 0.46316444 0.91
      8767 0.46316902 0.91
      8753 0.46314481 0.91
      8732 0.46317817 0.91
      8738 0.46315397 0.91
      8878 0.46301472 0.91
      8877 0.46276068 0.91
      8876 0.46279402 0.91
      8916 0.46279863 0.91
      8860 0.46283197 0.91
      8944 0.46286530 0.91
      8927 0.46289862 0.91
      8883 0.46293194 0.91
      8948 0.46290783 0.91
      8946 0.46291243 0.91
      9084 0.46291703 0.91
      9056 0.46295033 0.91
      9116 0.46298363 0.91
      9135 0.46295952 0.91
      9135 0.46284935 0.91
      9191 0.46288264 0.91
      9219 0.46288724 0.91
      9294 0.46286316 0.91
      9331 0.46289643 0.91
      9352 0.46290103 0.91
      9416 0.46290562 0.91
      9508 0.46288156 0.91
      9515 0.46285750 0.91
      9565 0.46289075 0.91
      9429 0.46292399 0.91
      9351 0.46284265 0.91
      9358 0.46287588 0.91
      9371 0.46282321 0.91
      9329 0.46282781 0.91
      9371 0.46283241 0.91
      9368 0.46286562 0.91
      9338 0.46287022 0.91
      9461 0.46284619 0.91
      9464 0.46285079 0.91
      9477 0.46288399 0.91
      9323 0.46291718 0.91
      9187 0.46295037 0.91
      9332 0.46292635 0.91
      9215 0.46295953 0.91
      9276 0.46299271 0.91
      9275 0.46296868 0.91
      9256 0.46291607 0.91
      9235 0.46292065 0.91
      9240 0.46283951 0.91
      9311 0.46287266 0.91
      9262 0.46290581 0.91
      9263 0.46285326 0.91
      9269 0.46288641 0.91
      9426 0.46289099 0.91
      9416 0.46292412 0.91
      9357 0.46295725 0.91
      9376 0.46299038 0.91
      9508 0.46296639 0.91
      9396 0.46294241 0.91
      9389 0.46297552 0.91
      9471 0.46300863 0.91
      9457 0.46301319 0.91
      9514 0.46301775 0.91
      9465 0.46305085 0.91
      9363 0.46302687 0.91
      9402 0.46300290 0.91
      9555 0.46303598 0.91
      9452 0.46306906 0.91
      9450 0.46310213 0.91
      9432 0.46310668 0.91
      9406 0.46313974 0.91
      9505 0.46317280 0.91
      9679 0.46306328 0.91
      9674 0.46309634 0.91
      9593 0.46310088 0.91
      9550 0.46301994 0.91
      9581 0.46299600 0.91
      9589 0.46300055 0.91
      9520 0.46303358 0.91
      9548 0.46298118 0.91
      9495 0.46301420 0.91
      9466 0.46301875 0.91
      9455 0.46302330 0.91
      9485 0.46305631 0.91
      9443 0.46306085 0.91
      9418 0.46309385 0.91
      9440 0.46312684 0.91
      9505 0.46315984 0.91
      9486 0.46319282 0.91
      9437 0.46316889 0.91
      9403 0.46320187 0.91
      9401 0.46320639 0.91
      9345 0.46315402 0.91
      9392 0.46313010 0.91
      9392 0.46313463 0.91
      9471 0.46308231 0.91
      9452 0.46311526 0.91
      9542 0.46311978 0.91
      9624 0.46315273 0.91
      9402 0.46318567 0.91
      9445 0.46319018 0.91
      9514 0.46319470 0.91
      9524 0.46322763 0.91
      9573 0.46326055 0.91
      9441 0.46329347 0.91
      9431 0.46332638 0.91
      9488 0.46333088 0.91
      9471 0.46336379 0.91
      9378 0.46328307 0.91
      9317 0.46331597 0.91
      9249 0.46326368 0.91
      9237 0.46329657 0.91
      9201 0.46327268 0.91
      9329 0.46324881 0.91
      9236 0.46328168 0.91
      9331 0.46331455 0.91
      9340 0.46334742 0.91
      9324 0.46338028 0.91
      9097 0.46338477 0.91
      9109 0.46338925 0.91
      9024 0.46330865 0.91
      9063 0.46331314 0.91
      9028 0.46334598 0.91
      9079 0.46329377 0.91
      9065 0.46318493 0.91
      9127 0.46316111 0.91
      8969 0.46319393 0.91
      8994 0.46322675 0.91
      9002 0.46325957 0.91
      8991 0.46329238 0.91
      9010 0.46326855 0.91
      9036 0.46330135 0.91
      8953 0.46324922 0.91
      8928 0.46325371 0.91
      9071 0.46325820 0.91
      9127 0.46329098 0.91
      9191 0.46329547 0.91
      9184 0.46327166 0.91
      9218 0.46327615 0.91
      9181 0.46330891 0.91
      9130 0.46334168 0.91
      9123 0.46331787 0.91
      9023 0.46335063 0.91
      9109 0.46338338 0.91
      9081 0.46338784 0.91
      9146 0.46333577 0.91
      9186 0.46328373 0.91
      9211 0.46325995 0.91
      9260 0.46326444 0.91
      9238 0.46329716 0.91
      9203 0.46332988 0.91
      9126 0.46333435 0.91
      9123 0.46336706 0.91
      9126 0.46325859 0.91
      9192 0.46329129 0.91
      9250 0.46321111 0.91
      9118 0.46324380 0.91
      9138 0.46316366 0.91
      9104 0.46319635 0.91
      9238 0.46320083 0.91
      9241 0.46320531 0.91
      9268 0.46318160 0.91
      9237 0.46321426 0.91
      9330 0.46319056 0.91
      9296 0.46288528 0.91
      9342 0.46288979 0.91
      9373 0.46283804 0.91
      9317 0.46281444 0.91
      9342 0.46281896 0.91
      9370 0.46282347 0.91
      9319 0.46277177 0.91
      9295 0.46277629 0.91
      9235 0.46280891 0.91
      9207 0.46281343 0.91
      9142 0.46284604 0.91
      9068 0.46268204 0.91
      9170 0.46271464 0.91
      9185 0.46274724 0.91
      9221 0.46275176 0.91
      9252 0.46255987 0.91
      9186 0.46259246 0.91
      9180 0.46262504 0.91
      9162 0.46240533 0.91
      9211 0.46240989 0.91
      9261 0.46244245 0.91
      9181 0.46244700 0.91
      9194 0.46245155 0.91
      9181 0.46248410 0.91
      9223 0.46251665 0.91
      9177 0.46249319 0.91
      9101 0.46252573 0.91
      9143 0.46255827 0.91
      9199 0.46256280 0.91
      9031 0.46253934 0.91
      8987 0.46257186 0.91
      9045 0.46257639 0.91
      9080 0.46260891 0.91
      9109 0.46264142 0.91
      9058 0.46267393 0.91
      9143 0.46267844 0.91
      9013 0.46268296 0.91
      9136 0.46260354 0.91
      9169 0.46235650 0.91
      9154 0.46238898 0.91
      9149 0.46242146 0.91
      9045 0.46242600 0.91
      8964 0.46237468 0.91
      9045 0.46240715 0.91
      9012 0.46241169 0.91
      9008 0.46238831 0.91
      9075 0.46242077 0.91
      9132 0.46242530 0.91
      9180 0.46240193 0.91
      9185 0.46240647 0.91
      9187 0.46235521 0.91
      9313 0.46238765 0.91
      9287 0.46236429 0.91
      9288 0.46239672 0.91
      9319 0.46237337 0.91
      9208 0.46237791 0.91
      9239 0.46238245 0.91
      9255 0.46241485 0.91
      9273 0.46230792 0.91
      9339 0.46231247 0.91
      9382 0.46231701 0.91
      9413 0.46232155 0.91
      9396 0.46235393 0.91
      9403 0.46238632 0.91
      9495 0.46241869 0.91
      9420 0.46236753 0.91
      9446 0.46239990 0.91
      9390 0.46243227 0.91
      9260 0.46246463 0.91
      9302 0.46249699 0.91
      9262 0.46252934 0.91
      9303 0.46253385 0.91
      9291 0.46256620 0.91
      9322 0.46259854 0.91
      9430 0.46257521 0.91
      9397 0.46260754 0.91
      9468 0.46258422 0.91
      9512 0.46258872 0.91
      9405 0.46262104 0.91
      9428 0.46262553 0.91
      9332 0.46265785 0.91
      9305 0.46269016 0.91
      9292 0.46272246 0.91
      9230 0.46275476 0.91
      9238 0.46275924 0.91
      9278 0.46276372 0.91
      9293 0.46268477 0.91
      9228 0.46266146 0.91
      9291 0.46269374 0.91
      9337 0.46264264 0.91
      9229 0.46261935 0.91
      9288 0.46265162 0.91
      9280 0.46257278 0.91
      9284 0.46257728 0.91
      9315 0.46258177 0.91
      9314 0.46255850 0.91
      9244 0.46256299 0.91
      9118 0.46253974 0.91
      9155 0.46246102 0.91
      9251 0.46246552 0.91
      9225 0.46247002 0.91
      9213 0.46241908 0.91
      9274 0.46239588 0.91
      9131 0.46242809 0.91
      9113 0.46246030 0.91
      9147 0.46246480 0.91
      9170 0.46249700 0.91
      9233 0.46244609 0.91
      9255 0.46247829 0.91
      9261 0.46251048 0.91
      9250 0.46237653 0.91
      9242 0.46240872 0.91
      9144 0.46244089 0.91
      9226 0.46247307 0.91
      9270 0.46250524 0.91
      9337 0.46245438 0.91
      9352 0.46248654 0.91
      9413 0.46246336 0.91
      9376 0.46246785 0.91
      9471 0.46247234 0.91
      9452 0.46250449 0.91
      9495 0.46248132 0.91
      9501 0.46240287 0.91
      9442 0.46240736 0.91
      9422 0.46243949 0.91
      9443 0.46247161 0.91
      9404 0.46250373 0.91
      9360 0.46253585 0.91
      9485 0.46256796 0.91
